,first layer,second layer,third layer,train,test
1418,80,40,50,1.0,0.6196078431372548
1419,80,40,60,1.0,0.6196078431372548
1420,80,40,70,1.0,0.5999999999999999
1421,80,40,80,1.0,0.6274509803921567
1422,80,40,90,1.0,0.6196078431372548
1423,80,40,100,1.0,0.6
1424,80,40,110,1.0,0.6196078431372548
1425,80,40,120,1.0,0.6156862745098038
1426,80,40,130,1.0,0.6274509803921567
1427,80,40,140,1.0,0.615686274509804
1428,80,50,10,1.0,0.6313725490196077
1429,80,50,20,1.0,0.6196078431372548
1430,80,50,30,1.0,0.6235294117647058
1431,80,50,40,1.0,0.6470588235294116
1432,80,50,50,1.0,0.6352941176470587
1433,80,50,60,1.0,0.6117647058823529
1434,80,50,70,1.0,0.6352941176470588
1435,80,50,80,1.0,0.6117647058823529
1436,80,50,90,1.0,0.592156862745098
1437,80,50,100,1.0,0.6392156862745098
1438,80,50,110,1.0,0.6156862745098038
1439,80,50,120,1.0,0.6274509803921567
1440,80,50,130,1.0,0.6392156862745098
1441,80,50,140,1.0,0.6274509803921567
1442,80,60,10,1.0,0.6392156862745096
1443,80,60,20,1.0,0.6313725490196077
1444,80,60,30,1.0,0.6039215686274509
1445,80,60,40,1.0,0.5960784313725489
1446,80,60,50,1.0,0.6392156862745098
1447,80,60,60,1.0,0.6196078431372548
1448,80,60,70,1.0,0.6352941176470588
1449,80,60,80,1.0,0.6274509803921567
1450,80,60,90,1.0,0.6431372549019607
1451,80,60,100,1.0,0.6196078431372548
1452,80,60,110,1.0,0.6352941176470587
1453,80,60,120,1.0,0.6078431372549019
1454,80,60,130,1.0,0.6
1455,80,60,140,1.0,0.6235294117647058
1456,80,70,10,1.0,0.6274509803921567
1457,80,70,20,1.0,0.6431372549019607
1458,80,70,30,1.0,0.6196078431372548
1459,80,70,40,1.0,0.6352941176470588
1460,80,70,50,1.0,0.6352941176470587
1461,80,70,60,1.0,0.6117647058823529
1462,80,70,70,1.0,0.6078431372549019
1463,80,70,80,1.0,0.6039215686274509
1464,80,70,90,1.0,0.6352941176470587
1465,80,70,100,1.0,0.6352941176470587
1466,80,70,110,1.0,0.6274509803921567
1467,80,70,120,1.0,0.6078431372549018
1468,80,70,130,1.0,0.6235294117647058
1469,80,70,140,1.0,0.6352941176470589
1470,80,80,10,1.0,0.6313725490196077
1471,80,80,20,1.0,0.6431372549019607
1472,80,80,30,1.0,0.6235294117647058
1473,80,80,40,1.0,0.6196078431372549
1474,80,80,50,1.0,0.6039215686274509
1475,80,80,60,1.0,0.6313725490196078
1476,80,80,70,1.0,0.6
1477,80,80,80,1.0,0.6196078431372548
1478,80,80,90,1.0,0.6039215686274509
1479,80,80,100,1.0,0.6235294117647058
1480,80,80,110,1.0,0.6039215686274509
1481,80,80,120,1.0,0.6392156862745096
1482,80,80,130,1.0,0.6235294117647058
1483,80,80,140,1.0,0.6078431372549019
1484,80,90,10,1.0,0.5882352941176471
1485,80,90,20,1.0,0.6196078431372548
1486,80,90,30,1.0,0.6392156862745099
1487,80,90,40,1.0,0.6039215686274509
1488,80,90,50,1.0,0.6235294117647059
1489,80,90,60,1.0,0.6313725490196077
1490,80,90,70,1.0,0.6235294117647059
1491,80,90,80,1.0,0.6078431372549019
1492,80,90,90,1.0,0.6274509803921567
1493,80,90,100,1.0,0.6392156862745096
1494,80,90,110,1.0,0.6352941176470588
1495,80,90,120,1.0,0.6313725490196078
1496,80,90,130,1.0,0.6470588235294117
1497,80,90,140,1.0,0.6666666666666666
1498,80,100,10,1.0,0.6235294117647058
1499,80,100,20,1.0,0.6039215686274509
1500,80,100,30,1.0,0.6117647058823529
1501,80,100,40,1.0,0.615686274509804
1502,80,100,50,1.0,0.6313725490196077
1503,80,100,60,1.0,0.6196078431372548
1504,80,100,70,1.0,0.596078431372549
1505,80,100,80,1.0,0.5960784313725489
1506,80,100,90,1.0,0.6313725490196078
1507,80,100,100,1.0,0.6156862745098038
1508,80,100,110,1.0,0.6
1509,80,100,120,1.0,0.6078431372549019
1510,80,100,130,1.0,0.6235294117647058
1511,80,100,140,1.0,0.6039215686274509
1512,80,110,10,1.0,0.6078431372549019
1513,80,110,20,1.0,0.6156862745098038
1514,80,110,30,1.0,0.6
1515,80,110,40,1.0,0.6235294117647058
1516,80,110,50,1.0,0.6196078431372549
1517,80,110,60,1.0,0.6196078431372548
1518,80,110,70,1.0,0.6196078431372548
1519,80,110,80,1.0,0.6156862745098038
1520,80,110,90,1.0,0.6117647058823529
1521,80,110,100,1.0,0.6235294117647058
1522,80,110,110,1.0,0.6313725490196077
1523,80,110,120,1.0,0.611764705882353
1524,80,110,130,1.0,0.6078431372549019
1525,80,110,140,1.0,0.6235294117647058
1526,80,120,10,1.0,0.6470588235294118
1527,80,120,20,1.0,0.6549019607843136
1528,80,120,30,1.0,0.6078431372549019
1529,80,120,40,1.0,0.6078431372549019
1530,80,120,50,1.0,0.588235294117647
1531,80,120,60,1.0,0.6274509803921567
1532,80,120,70,1.0,0.6156862745098038
1533,80,120,80,1.0,0.6156862745098038
1534,80,120,90,1.0,0.6392156862745098
1535,80,120,100,1.0,0.6392156862745098
1536,80,120,110,1.0,0.6078431372549019
1537,80,120,120,1.0,0.6313725490196077
1538,80,120,130,1.0,0.6274509803921567
1539,80,120,140,1.0,0.596078431372549
1540,80,130,10,1.0,0.6392156862745096
1541,80,130,20,1.0,0.6078431372549019
1542,80,130,30,1.0,0.6352941176470588
1543,80,130,40,1.0,0.6352941176470587
1544,80,130,50,1.0,0.6156862745098038
1545,80,130,60,1.0,0.584313725490196
1546,80,130,70,1.0,0.6196078431372549
1547,80,130,80,1.0,0.6588235294117647
1548,80,130,90,1.0,0.6117647058823529
1549,80,130,100,1.0,0.6117647058823529
1550,80,130,110,1.0,0.6274509803921567
1551,80,130,120,1.0,0.6078431372549019
1552,80,130,130,1.0,0.6235294117647059
1553,80,130,140,1.0,0.6274509803921569
1554,80,140,10,1.0,0.6392156862745096
1555,80,140,20,1.0,0.6352941176470588
1556,80,140,30,1.0,0.6235294117647058
1557,80,140,40,1.0,0.6274509803921567
1558,80,140,50,1.0,0.6117647058823529
1559,80,140,60,1.0,0.6313725490196078
1560,80,140,70,1.0,0.6078431372549019
1561,80,140,80,1.0,0.6
1562,80,140,90,1.0,0.6235294117647058
1563,80,140,100,1.0,0.6274509803921567
1564,80,140,110,1.0,0.6235294117647058
1565,80,140,120,1.0,0.615686274509804
1566,80,140,130,1.0,0.6117647058823529
1567,80,140,140,1.0,0.6196078431372549
1568,90,10,10,1.0,0.6470588235294117
1569,90,10,20,1.0,0.6431372549019607
1570,90,10,30,1.0,0.6431372549019607
1571,90,10,40,1.0,0.6235294117647059
1572,90,10,50,1.0,0.6470588235294117
1573,90,10,60,1.0,0.6078431372549019
1574,90,10,70,1.0,0.6392156862745098
1575,90,10,80,1.0,0.615686274509804
1576,90,10,90,1.0,0.6274509803921569
1577,90,10,100,1.0,0.607843137254902
1578,90,10,110,1.0,0.6196078431372549
1579,90,10,120,1.0,0.6039215686274508
1580,90,10,130,1.0,0.6745098039215685
1581,90,10,140,1.0,0.6431372549019607
1582,90,20,10,1.0,0.6235294117647058
1583,90,20,20,1.0,0.6392156862745098
1584,90,20,30,1.0,0.6196078431372549
1585,90,20,40,1.0,0.6235294117647058
1586,90,20,50,1.0,0.6274509803921567
1587,90,20,60,1.0,0.6196078431372548
1588,90,20,70,1.0,0.6235294117647059
1589,90,20,80,1.0,0.6156862745098038
1590,90,20,90,1.0,0.6313725490196078
1591,90,20,100,1.0,0.6156862745098038
1592,90,20,110,1.0,0.6313725490196078
1593,90,20,120,1.0,0.6431372549019607
1594,90,20,130,1.0,0.6392156862745099
1595,90,20,140,1.0,0.6352941176470588
1596,90,30,10,1.0,0.6549019607843136
1597,90,30,20,1.0,0.6196078431372548
1598,90,30,30,1.0,0.6431372549019607
1599,90,30,40,1.0,0.6509803921568627
1600,90,30,50,1.0,0.6235294117647059
1601,90,30,60,1.0,0.6313725490196078
1602,90,30,70,1.0,0.6313725490196077
1603,90,30,80,1.0,0.6235294117647058
1604,90,30,90,1.0,0.6352941176470588
1605,90,30,100,1.0,0.6196078431372549
1606,90,30,110,1.0,0.6392156862745098
1607,90,30,120,1.0,0.6392156862745098
1608,90,30,130,1.0,0.6588235294117646
1609,90,30,140,1.0,0.6274509803921569
1610,90,40,10,1.0,0.6470588235294117
1611,90,40,20,1.0,0.6470588235294117
1612,90,40,30,1.0,0.6313725490196078
1613,90,40,40,1.0,0.6352941176470587
1614,90,40,50,1.0,0.6588235294117646
1615,90,40,60,1.0,0.6392156862745098
1616,90,40,70,1.0,0.6509803921568627
1617,90,40,80,1.0,0.6392156862745098
1618,90,40,90,1.0,0.6588235294117647
1619,90,40,100,1.0,0.6
1620,90,40,110,1.0,0.6274509803921569
1621,90,40,120,1.0,0.6352941176470588
1622,90,40,130,1.0,0.6470588235294117
1623,90,40,140,1.0,0.6431372549019607
1624,90,50,10,1.0,0.6313725490196078
1625,90,50,20,1.0,0.6352941176470589
1626,90,50,30,1.0,0.6431372549019607
1627,90,50,40,1.0,0.6666666666666665
1628,90,50,50,1.0,0.6470588235294118
1629,90,50,60,1.0,0.6392156862745098
1630,90,50,70,1.0,0.6274509803921569
1631,90,50,80,1.0,0.6392156862745096
1632,90,50,90,1.0,0.6274509803921567
1633,90,50,100,1.0,0.6352941176470588
1634,90,50,110,1.0,0.6588235294117646
1635,90,50,120,1.0,0.6235294117647059
1636,90,50,130,1.0,0.6352941176470588
1637,90,50,140,1.0,0.6235294117647058
1638,90,60,10,1.0,0.6235294117647059
1639,90,60,20,1.0,0.6274509803921567
1640,90,60,30,1.0,0.6196078431372549
1641,90,60,40,1.0,0.6274509803921567
1642,90,60,50,1.0,0.6352941176470588
1643,90,60,60,1.0,0.6470588235294119
1644,90,60,70,1.0,0.6431372549019607
1645,90,60,80,1.0,0.6235294117647059
1646,90,60,90,1.0,0.6235294117647058
1647,90,60,100,1.0,0.6156862745098038
1648,90,60,110,1.0,0.6313725490196078
1649,90,60,120,1.0,0.6196078431372548
1650,90,60,130,1.0,0.6352941176470588
1651,90,60,140,1.0,0.6509803921568627
1652,90,70,10,1.0,0.6196078431372548
1653,90,70,20,1.0,0.6352941176470588
1654,90,70,30,1.0,0.6588235294117647
1655,90,70,40,1.0,0.6745098039215685
1656,90,70,50,1.0,0.6196078431372549
1657,90,70,60,1.0,0.6549019607843136
1658,90,70,70,1.0,0.6313725490196077
1659,90,70,80,1.0,0.6431372549019608
1660,90,70,90,1.0,0.6313725490196078
1661,90,70,100,1.0,0.6313725490196078
1662,90,70,110,1.0,0.6509803921568628
1663,90,70,120,1.0,0.6588235294117646
1664,90,70,130,1.0,0.6470588235294117
1665,90,70,140,1.0,0.6235294117647059
1666,90,80,10,1.0,0.6509803921568627
1667,90,80,20,1.0,0.6549019607843136
1668,90,80,30,1.0,0.6470588235294117
1669,90,80,40,1.0,0.6235294117647058
1670,90,80,50,1.0,0.6549019607843136
1671,90,80,60,1.0,0.6549019607843136
1672,90,80,70,1.0,0.6431372549019606
1673,90,80,80,1.0,0.6274509803921567
1674,90,80,90,1.0,0.6431372549019607
1675,90,80,100,1.0,0.6745098039215685
1676,90,80,110,1.0,0.6666666666666665
1677,90,80,120,1.0,0.6313725490196077
1678,90,80,130,1.0,0.6431372549019607
1679,90,80,140,1.0,0.6431372549019607
1680,90,90,10,1.0,0.6509803921568627
1681,90,90,20,1.0,0.6196078431372549
1682,90,90,30,1.0,0.6274509803921569
1683,90,90,40,1.0,0.6509803921568627
1684,90,90,50,1.0,0.6509803921568627
1685,90,90,60,1.0,0.6
1686,90,90,70,1.0,0.6549019607843136
1687,90,90,80,1.0,0.6352941176470587
1688,90,90,90,1.0,0.6745098039215685
1689,90,90,100,1.0,0.6352941176470588
1690,90,90,110,1.0,0.6509803921568627
1691,90,90,120,1.0,0.6274509803921567
1692,90,90,130,1.0,0.6431372549019607
1693,90,90,140,1.0,0.6509803921568627
1694,90,100,10,1.0,0.6705882352941175
1695,90,100,20,1.0,0.6431372549019607
1696,90,100,30,1.0,0.6509803921568627
1697,90,100,40,1.0,0.6196078431372548
1698,90,100,50,1.0,0.6705882352941176
1699,90,100,60,1.0,0.6470588235294117
1700,90,100,70,1.0,0.6431372549019607
1701,90,100,80,1.0,0.6235294117647058
1702,90,100,90,1.0,0.6431372549019607
1703,90,100,100,1.0,0.6431372549019607
1704,90,100,110,1.0,0.6549019607843136
1705,90,100,120,1.0,0.6745098039215686
1706,90,100,130,1.0,0.6588235294117647
1707,90,100,140,1.0,0.6392156862745098
1708,90,110,10,1.0,0.6352941176470588
1709,90,110,20,1.0,0.6352941176470588
1710,90,110,30,1.0,0.6509803921568627
1711,90,110,40,1.0,0.6352941176470588
1712,90,110,50,1.0,0.6274509803921567
1713,90,110,60,1.0,0.6352941176470588
1714,90,110,70,1.0,0.6274509803921567
1715,90,110,80,1.0,0.6549019607843136
1716,90,110,90,1.0,0.6313725490196078
1717,90,110,100,1.0,0.6156862745098038
1718,90,110,110,1.0,0.6588235294117646
1719,90,110,120,1.0,0.6588235294117646
1720,90,110,130,1.0,0.6274509803921569
1721,90,110,140,1.0,0.6274509803921569
1722,90,120,10,1.0,0.6352941176470588
1723,90,120,20,1.0,0.6470588235294117
1724,90,120,30,1.0,0.6078431372549019
1725,90,120,40,1.0,0.6274509803921567
1726,90,120,50,1.0,0.6313725490196078
1727,90,120,60,1.0,0.6392156862745098
1728,90,120,70,1.0,0.6235294117647058
1729,90,120,80,1.0,0.6431372549019607
1730,90,120,90,1.0,0.6470588235294117
1731,90,120,100,1.0,0.6196078431372549
1732,90,120,110,1.0,0.6196078431372548
1733,90,120,120,1.0,0.6313725490196078
1734,90,120,130,1.0,0.6235294117647058
1735,90,120,140,1.0,0.6509803921568627
1736,90,130,10,1.0,0.6392156862745096
1737,90,130,20,1.0,0.6352941176470588
1738,90,130,30,1.0,0.6313725490196077
1739,90,130,40,1.0,0.6392156862745098
1740,90,130,50,1.0,0.6313725490196077
1741,90,130,60,1.0,0.6392156862745098
1742,90,130,70,1.0,0.6588235294117646
1743,90,130,80,1.0,0.6470588235294117
1744,90,130,90,1.0,0.6274509803921567
1745,90,130,100,1.0,0.6745098039215686
1746,90,130,110,1.0,0.6313725490196078
1747,90,130,120,1.0,0.6431372549019607
1748,90,130,130,1.0,0.6235294117647058
1749,90,130,140,1.0,0.6352941176470588
1750,90,140,10,1.0,0.6470588235294117
1751,90,140,20,1.0,0.6509803921568628
1752,90,140,30,1.0,0.6470588235294116
1753,90,140,40,1.0,0.6313725490196077
1754,90,140,50,1.0,0.6549019607843136
1755,90,140,60,1.0,0.6235294117647058
1756,90,140,70,1.0,0.6352941176470588
1757,90,140,80,1.0,0.6431372549019607
1758,90,140,90,1.0,0.6235294117647059
1759,90,140,100,1.0,0.6313725490196078
1760,90,140,110,1.0,0.6549019607843136
1761,90,140,120,1.0,0.6313725490196078
1762,90,140,130,1.0,0.6196078431372549
1763,90,140,140,1.0,0.6313725490196078
1764,100,10,10,1.0,0.6274509803921569
1765,100,10,20,1.0,0.6235294117647058
1766,100,10,30,1.0,0.6117647058823529
1767,100,10,40,1.0,0.6274509803921569
1768,100,10,50,0.9985964912280703,0.6235294117647058
1769,100,10,60,0.9985964912280703,0.6431372549019606
1770,100,10,70,1.0,0.6470588235294117
1771,100,10,80,1.0,0.6313725490196078
1772,100,10,90,1.0,0.6313725490196078
1773,100,10,100,1.0,0.6352941176470587
1774,100,10,110,1.0,0.5960784313725489
1775,100,10,120,1.0,0.6274509803921567
1776,100,10,130,1.0,0.6352941176470588
1777,100,10,140,1.0,0.6588235294117646
1778,100,20,10,1.0,0.6392156862745098
1779,100,20,20,1.0,0.6392156862745098
1780,100,20,30,1.0,0.6235294117647058
1781,100,20,40,1.0,0.596078431372549
1782,100,20,50,1.0,0.6313725490196078
1783,100,20,60,1.0,0.6313725490196078
1784,100,20,70,0.9992982456140351,0.6470588235294117
1785,100,20,80,1.0,0.6313725490196077
1786,100,20,90,1.0,0.6274509803921567
1787,100,20,100,1.0,0.615686274509804
1788,100,20,110,1.0,0.6470588235294117
1789,100,20,120,1.0,0.6549019607843137
1790,100,20,130,1.0,0.6392156862745099
1791,100,20,140,1.0,0.6431372549019607
1792,100,30,10,1.0,0.6313725490196077
1793,100,30,20,1.0,0.6392156862745098
1794,100,30,30,1.0,0.6549019607843136
1795,100,30,40,1.0,0.6392156862745098
1796,100,30,50,1.0,0.6392156862745098
1797,100,30,60,1.0,0.6235294117647058
1798,100,30,70,1.0,0.6352941176470588
1799,100,30,80,1.0,0.6078431372549019
1800,100,30,90,1.0,0.6313725490196078
1801,100,30,100,1.0,0.6392156862745099
1802,100,30,110,1.0,0.6274509803921569
1803,100,30,120,1.0,0.6235294117647058
1804,100,30,130,1.0,0.6352941176470588
1805,100,30,140,1.0,0.6313725490196077
1806,100,40,10,1.0,0.6274509803921567
1807,100,40,20,1.0,0.6588235294117646
1808,100,40,30,1.0,0.6431372549019608
1809,100,40,40,1.0,0.6549019607843136
1810,100,40,50,1.0,0.6745098039215685
1811,100,40,60,1.0,0.6470588235294117
1812,100,40,70,1.0,0.6549019607843136
1813,100,40,80,1.0,0.6078431372549019
1814,100,40,90,1.0,0.6235294117647059
1815,100,40,100,1.0,0.6392156862745096
1816,100,40,110,1.0,0.6196078431372548
1817,100,40,120,1.0,0.6509803921568627
1818,100,40,130,1.0,0.6470588235294118
1819,100,40,140,1.0,0.6235294117647059
1820,100,50,10,1.0,0.6274509803921569
1821,100,50,20,1.0,0.6509803921568627
1822,100,50,30,1.0,0.6156862745098038
1823,100,50,40,1.0,0.6313725490196078
1824,100,50,50,1.0,0.6235294117647058
1825,100,50,60,1.0,0.6509803921568627
1826,100,50,70,1.0,0.6509803921568627
1827,100,50,80,1.0,0.6235294117647058
1828,100,50,90,1.0,0.6549019607843137
1829,100,50,100,1.0,0.6235294117647058
1830,100,50,110,1.0,0.6313725490196078
1831,100,50,120,1.0,0.6078431372549019
1832,100,50,130,1.0,0.6039215686274509
1833,100,50,140,1.0,0.6470588235294117
1834,100,60,10,1.0,0.6431372549019607
1835,100,60,20,1.0,0.6196078431372548
1836,100,60,30,1.0,0.6274509803921569
1837,100,60,40,1.0,0.6666666666666665
1838,100,60,50,1.0,0.6196078431372549
1839,100,60,60,1.0,0.6392156862745098
1840,100,60,70,1.0,0.615686274509804
1841,100,60,80,1.0,0.6352941176470588
1842,100,60,90,1.0,0.6470588235294118
1843,100,60,100,1.0,0.6235294117647059
1844,100,60,110,1.0,0.6196078431372548
1845,100,60,120,1.0,0.6627450980392156
1846,100,60,130,1.0,0.6509803921568627
1847,100,60,140,1.0,0.6549019607843136
1848,100,70,10,0.9985964912280703,0.6196078431372548
1849,100,70,20,1.0,0.6352941176470587
1850,100,70,30,1.0,0.6352941176470587
1851,100,70,40,1.0,0.6274509803921567
1852,100,70,50,1.0,0.6235294117647058
1853,100,70,60,1.0,0.6509803921568625
1854,100,70,70,1.0,0.6235294117647058
1855,100,70,80,1.0,0.6313725490196078
1856,100,70,90,1.0,0.6470588235294118
1857,100,70,100,1.0,0.6549019607843136
1858,100,70,110,1.0,0.6431372549019607
1859,100,70,120,1.0,0.6352941176470588
1860,100,70,130,1.0,0.6352941176470588
1861,100,70,140,1.0,0.6509803921568627
1862,100,80,10,1.0,0.6313725490196077
1863,100,80,20,1.0,0.6549019607843136
1864,100,80,30,1.0,0.6509803921568627
1865,100,80,40,1.0,0.6313725490196077
1866,100,80,50,1.0,0.6431372549019607
1867,100,80,60,1.0,0.6352941176470587
1868,100,80,70,1.0,0.6431372549019607
1869,100,80,80,1.0,0.6235294117647059
1870,100,80,90,1.0,0.6235294117647058
1871,100,80,100,1.0,0.6196078431372548
1872,100,80,110,1.0,0.596078431372549
1873,100,80,120,1.0,0.6509803921568627
1874,100,80,130,1.0,0.6352941176470588
1875,100,80,140,1.0,0.6274509803921569
1876,100,90,10,1.0,0.6352941176470588
1877,100,90,20,1.0,0.6235294117647058
1878,100,90,30,1.0,0.6431372549019606
1879,100,90,40,1.0,0.6549019607843137
1880,100,90,50,1.0,0.6509803921568625
1881,100,90,60,1.0,0.6117647058823529
1882,100,90,70,1.0,0.6431372549019607
1883,100,90,80,1.0,0.6352941176470588
1884,100,90,90,1.0,0.6313725490196077
1885,100,90,100,1.0,0.6431372549019607
1886,100,90,110,1.0,0.6509803921568627
1887,100,90,120,1.0,0.6352941176470588
1888,100,90,130,1.0,0.6470588235294117
1889,100,90,140,1.0,0.6235294117647058
1890,100,100,10,0.9992982456140351,0.6549019607843136
1891,100,100,20,1.0,0.6588235294117646
1892,100,100,30,1.0,0.6039215686274509
1893,100,100,40,1.0,0.6627450980392157
1894,100,100,50,1.0,0.6235294117647059
1895,100,100,60,1.0,0.6392156862745098
1896,100,100,70,1.0,0.6509803921568627
1897,100,100,80,1.0,0.6509803921568627
1898,100,100,90,1.0,0.6274509803921567
1899,100,100,100,1.0,0.6196078431372548
1900,100,100,110,1.0,0.6745098039215687
1901,100,100,120,1.0,0.6431372549019608
1902,100,100,130,1.0,0.6431372549019607
1903,100,100,140,1.0,0.6470588235294117
1904,100,110,10,1.0,0.6196078431372548
1905,100,110,20,1.0,0.6313725490196077
1906,100,110,30,1.0,0.6588235294117646
1907,100,110,40,1.0,0.6549019607843136
1908,100,110,50,1.0,0.6313725490196078
1909,100,110,60,1.0,0.6549019607843136
1910,100,110,70,1.0,0.6196078431372549
1911,100,110,80,1.0,0.6392156862745098
1912,100,110,90,1.0,0.6588235294117646
1913,100,110,100,1.0,0.6392156862745098
1914,100,110,110,1.0,0.6274509803921569
1915,100,110,120,1.0,0.6274509803921569
1916,100,110,130,1.0,0.6313725490196078
1917,100,110,140,1.0,0.6313725490196077
1918,100,120,10,1.0,0.6352941176470588
1919,100,120,20,1.0,0.6549019607843136
1920,100,120,30,1.0,0.6352941176470588
1921,100,120,40,1.0,0.6431372549019607
1922,100,120,50,1.0,0.6196078431372548
1923,100,120,60,1.0,0.6352941176470588
1924,100,120,70,1.0,0.6549019607843136
1925,100,120,80,1.0,0.6313725490196078
1926,100,120,90,1.0,0.6274509803921567
1927,100,120,100,1.0,0.6078431372549019
1928,100,120,110,1.0,0.6431372549019607
1929,100,120,120,1.0,0.6235294117647059
1930,100,120,130,1.0,0.6352941176470588
1931,100,120,140,1.0,0.6431372549019607
1932,100,130,10,1.0,0.6352941176470588
1933,100,130,20,1.0,0.6627450980392156
1934,100,130,30,1.0,0.6352941176470587
1935,100,130,40,1.0,0.6
1936,100,130,50,1.0,0.6235294117647058
1937,100,130,60,1.0,0.6431372549019607
1938,100,130,70,1.0,0.6392156862745096
1939,100,130,80,1.0,0.6235294117647058
1940,100,130,90,1.0,0.6509803921568627
1941,100,130,100,1.0,0.6509803921568628
1942,100,130,110,1.0,0.6235294117647058
1943,100,130,120,1.0,0.6274509803921567
1944,100,130,130,1.0,0.6509803921568628
1945,100,130,140,1.0,0.6235294117647059
1946,100,140,10,1.0,0.6392156862745096
1947,100,140,20,1.0,0.6313725490196077
1948,100,140,30,1.0,0.6196078431372549
1949,100,140,40,1.0,0.6274509803921569
1950,100,140,50,1.0,0.6313725490196078
1951,100,140,60,1.0,0.6549019607843136
1952,100,140,70,1.0,0.6352941176470587
1953,100,140,80,1.0,0.6392156862745098
1954,100,140,90,1.0,0.6470588235294116
1955,100,140,100,1.0,0.6666666666666665
1956,100,140,110,1.0,0.6392156862745098
1957,100,140,120,1.0,0.6470588235294118
1958,100,140,130,1.0,0.607843137254902
1959,100,140,140,1.0,0.6431372549019607
1960,110,10,10,1.0,0.6431372549019607
1961,110,10,20,1.0,0.6274509803921569
1962,110,10,30,0.9992982456140351,0.6274509803921569
1963,110,10,40,1.0,0.6274509803921569
1964,110,10,50,1.0,0.6470588235294117
1965,110,10,60,1.0,0.6509803921568627
1966,110,10,70,0.9992982456140351,0.6549019607843136
1967,110,10,80,1.0,0.6392156862745098
1968,110,10,90,1.0,0.6705882352941177
1969,110,10,100,1.0,0.6431372549019607
1970,110,10,110,1.0,0.6431372549019607
1971,110,10,120,1.0,0.6431372549019607
1972,110,10,130,1.0,0.6470588235294117
1973,110,10,140,1.0,0.6549019607843136
1974,110,20,10,1.0,0.6627450980392156
1975,110,20,20,1.0,0.6470588235294118
1976,110,20,30,1.0,0.6274509803921567
1977,110,20,40,1.0,0.6549019607843136
1978,110,20,50,1.0,0.6588235294117646
1979,110,20,60,1.0,0.6392156862745096
1980,110,20,70,1.0,0.6078431372549019
1981,110,20,80,1.0,0.6078431372549019
1982,110,20,90,1.0,0.6274509803921567
1983,110,20,100,1.0,0.6431372549019607
1984,110,20,110,1.0,0.6352941176470587
1985,110,20,120,1.0,0.6627450980392156
1986,110,20,130,1.0,0.6274509803921569
1987,110,20,140,1.0,0.6196078431372549
1988,110,30,10,1.0,0.6313725490196078
1989,110,30,20,1.0,0.6666666666666665
1990,110,30,30,1.0,0.6431372549019606
1991,110,30,40,1.0,0.6470588235294117
1992,110,30,50,1.0,0.6352941176470588
1993,110,30,60,1.0,0.6705882352941175
1994,110,30,70,1.0,0.6627450980392156
1995,110,30,80,1.0,0.6313725490196078
1996,110,30,90,1.0,0.6431372549019606
1997,110,30,100,1.0,0.6274509803921567
1998,110,30,110,1.0,0.6392156862745098
1999,110,30,120,1.0,0.6392156862745098
2000,110,30,130,1.0,0.6392156862745098
2001,110,30,140,1.0,0.6941176470588235
2002,110,40,10,1.0,0.6274509803921569
2003,110,40,20,1.0,0.6235294117647058
2004,110,40,30,1.0,0.6470588235294116
2005,110,40,40,1.0,0.6196078431372548
2006,110,40,50,1.0,0.6196078431372549
2007,110,40,60,1.0,0.6196078431372548
2008,110,40,70,1.0,0.6196078431372549
2009,110,40,80,1.0,0.6235294117647058
2010,110,40,90,1.0,0.6392156862745096
2011,110,40,100,1.0,0.6745098039215687
2012,110,40,110,1.0,0.6392156862745098
2013,110,40,120,1.0,0.6588235294117646
2014,110,40,130,1.0,0.6509803921568627
2015,110,40,140,1.0,0.6509803921568627
2016,110,50,10,1.0,0.6549019607843137
2017,110,50,20,1.0,0.6313725490196077
2018,110,50,30,1.0,0.6392156862745098
2019,110,50,40,1.0,0.6235294117647058
2020,110,50,50,1.0,0.6588235294117646
2021,110,50,60,1.0,0.6588235294117646
2022,110,50,70,1.0,0.6392156862745098
2023,110,50,80,1.0,0.6431372549019606
2024,110,50,90,1.0,0.6745098039215685
2025,110,50,100,1.0,0.6352941176470587
2026,110,50,110,1.0,0.6549019607843136
