,first layer,second layer,train,test
441,160,70,1.0,0.601890756302521
442,160,80,1.0,0.6144957983193278
443,160,90,1.0,0.6123949579831933
444,160,100,1.0,0.6281512605042018
445,160,110,1.0,0.6144957983193278
446,160,120,1.0,0.6113445378151262
447,160,130,1.0,0.6165966386554621
448,160,140,1.0,0.6186974789915968
449,160,150,1.0,0.6144957983193278
450,160,160,1.0,0.6123949579831933
451,160,170,1.0,0.6134453781512604
452,160,180,1.0,0.6176470588235293
453,160,190,1.0,0.6197478991596638
454,160,200,1.0,0.619747899159664
455,160,210,1.0,0.6071428571428571
456,160,220,1.0,0.60609243697479
457,160,230,1.0,0.6081932773109244
458,160,240,1.0,0.6144957983193277
459,160,250,1.0,0.6113445378151259
460,160,260,1.0,0.6144957983193277
461,160,270,1.0,0.6029411764705882
462,160,280,1.0,0.6081932773109244
463,160,290,1.0,0.6155462184873949
464,170,10,0.9977106227106228,0.6207983193277311
465,170,20,1.0,0.6071428571428571
466,170,30,1.0,0.6134453781512604
467,170,40,1.0,0.6081932773109244
468,170,50,1.0,0.6228991596638657
469,170,60,1.0,0.6071428571428571
470,170,70,1.0,0.6071428571428571
471,170,80,1.0,0.6165966386554622
472,170,90,1.0,0.6071428571428573
473,170,100,1.0,0.6050420168067226
474,170,110,1.0,0.611344537815126
475,170,120,1.0,0.6081932773109243
476,170,130,1.0,0.6008403361344538
477,170,140,1.0,0.6155462184873949
478,170,150,1.0,0.601890756302521
479,170,160,1.0,0.6102941176470589
480,170,170,1.0,0.6081932773109243
481,170,180,1.0,0.6313025210084033
482,170,190,1.0,0.6134453781512604
